2019,Elixir,655,$83802.57,$1000,$400000,N/A,N/A
2019,Bash/Shell/PowerShell,15911,$80414.55,$1000,$1000000,N/A,N/A
2019,Python,15127,$79785.16,$1000,$1000000,N/A,N/A
2019,Swift,2416,$79701.89,$1000,$950000,N/A,N/A
2019,C++,6711,$79130.2,$1000,$952500,N/A,N/A
2019,R,2176,$77451.1,$1000,$500000,N/A,N/A
2019,C,5390,$77030.11,$1000,$952500,N/A,N/A
2019,Assembly,1480,$76395.42,$1000,$750000,N/A,N/A
2019,Kotlin,2245,$75316.1,$1000,$950000,N/A,N/A
2019,Other(s):,3517,$75253.28,$1000,$924000,N/A,N/A
2019,TypeScript,9017,$73953.03,$1000,$950000,N/A,N/A
2019,Java,13112,$73495.32,$1000,$1000000,N/A,N/A
2019,SQL,21034,$72628.18,$1000,$1000000,N/A,N/A
2019,JavaScript,25571,$72341.17,$1000,$1000000,N/A,N/A
2019,C#,11935,$71620.25,$1000,$980000,N/A,N/A
2019,Dart,557,$70286.74,$1000,$500000,N/A,N/A
2019,HTML/CSS,23026,$70209.59,$1000,$1000000,N/A,N/A
2019,VBA,2114,$64176.22,$1000,$952500,N/A,N/A
2019,PHP,8312,$57457.03,$1000,$1000000,N/A,N/A
